"stratum","round_id","coder_id","handle","point_total","num_submissions","attended","system_point_total","placed","old_rating","new_rating","old_vol","new_vol","rated_ind","advanced","provisional_placed","num_ratings","contestants_above","contestants_below","contestants_equal","sys_pos_percentile","first_pos_sub_time","last_pos_sub_time","contest_num","newcomer","Number_of_positive_subm","Number_of_complexities","Complexity_First","Complexity_Last","Complexity_Mean"
"",14412,22769598,"iscsi",69.46,2,"Y",1408.29,42,1130,1282,272,353,1,"N",1,5,41,235,0,85.14492753623189,3497821897,3497821897,4,"False",1,1,53,53,53.
"",14412,22770399,"SeMeKh",60.84,3,"Y",1165.77,147,1072,1117,385,306,1,"N",146,2,146,130,0,47.10144927536232,3497723423,3497975391,2,"False",3,3,44,62,53.666666666666664
"",14412,22782221,"shine4u",69.1,4,"Y",1398.3,54,936,1089,362,429,1,"N",56,10,53,223,0,80.79710144927536,3497228207,3497339706,9,"False",4,4,5,75,51.
"",14412,22786105,"zaq1xsw2tktk",65.05,4,"Y",1289.79,108,922,997,546,506,1,"N",110,12,107,169,0,61.23188405797102,3497224301,3497259005,10,"False",4,4,21,75,49.
"",14412,22822827,"fhlasek",69.34,7,"Y",1408.66,41,1762,1785,342,296,1,"N",47,5,40,236,0,85.5072463768116,3497290256,3498400769,5,"False",7,7,20,44,35.142857142857146
"",14412,22827547,"Ariosxcw",29.46,4,"Y",579.2,203,796,801,385,301,1,"N",203,2,202,74,0,26.811594202898554,3497868732,3497969511,1,"False",4,4,7,47,20.25
"",14412,22827769,"gturri",65.19,5,"Y",1284.22,111,1154,1230,385,316,1,"N",109,2,110,166,0,60.14492753623188,3497439594,3497533138,2,"False",5,5,57,84,78.2
"",14412,22828541,"andresduque",69.46,15,"Y",1413.91,27,1144,1323,335,425,1,"N",1,6,26,250,0,90.57971014492753,3497380114,3498400579,7,"False",15,15,55,126,85.53333333333333
"",14412,22830136,"eachdoor",36.36,5,"Y",707.58,191,1044,997,385,306,1,"N",190,2,190,86,0,31.15942028985507,3497590818,3498196880,2,"False",4,4,5,72,43.25
"",14412,22832482,"hama_du",62.28,8,"Y",1236.28,129,1352,1339,251,220,1,"N",132,7,128,148,0,53.62318840579711,3497231347,3498399326,7,"False",8,8,13,133,87.75
"",14412,22833021,"zizo0003",39.41,4,"Y",763.98,187,1271,1184,530,455,1,"N",184,3,186,90,0,32.608695652173914,3497240925,3498400761,2,"False",3,3,17,116,60.
"",14412,22833185,"canard",52.77,3,"Y",1043.65,158,1210,1187,351,291,1,"N",158,3,157,119,0,43.11594202898551,3497377879,3498322365,3,"False",3,3,32,32,30.
"",14412,22834704,"TheTopLineCoder",50.58,1,"Y",1001.03,166,0,1172,0,385,1,"N",165,1,165,111,0,40.21739130434783,3497539752,3497539752,1,"False",1,1,58,58,58.
"",14412,22835582,"lukkan",61.05,7,"Y",1205.3,136,0,1246,0,385,1,"N",140,1,135,137,4,50.36764705882353,3497623342,3498391815,3,"False",7,7,7,70,33.142857142857146
"",14412,22837366,"MuLLtiQ",12.74,1,"Y",257.96,229,441,479,291,266,1,"N",227,11,228,18,30,7.317073170731707,3497586684,3497586684,7,"False",1,0,"","",""
"",14412,22837406,"ueda.keisuke",66.16,14,"Y",1299.34,105,1158,1229,339,298,1,"N",100,3,104,172,0,62.31884057971014,3497450104,3497884677,3,"False",14,14,8,96,79.85714285714286
"",14412,22839234,"htwais",61.05,2,"Y",1205.3,136,744,860,286,319,1,"N",140,6,135,137,4,50.36764705882353,3498134295,3498142781,4,"False",2,2,19,21,20.
"",14412,22841459,"roy7ca",63.89,8,"Y",1250.83,124,902,995,219,255,1,"N",119,8,123,153,0,55.434782608695656,3497348287,3498277767,7,"False",8,8,26,44,33.875
"",14412,22843017,"daviduarte",12.74,1,"Y",257.96,229,1042,883,385,361,1,"N",227,2,228,18,30,7.317073170731707,3497834885,3497834885,2,"False",1,1,16,16,16.
"",14412,22846688,"Pag2",69.46,31,"Y",1411.13,32,1178,1322,382,428,1,"N",1,9,31,245,0,88.76811594202898,3497204344,3498366545,10,"False",31,31,5,95,78.35483870967742
"",14412,22847339,"DDrone",12.74,1,"Y",257.96,229,1051,889,385,363,1,"N",227,2,228,18,30,7.317073170731707,3497539927,3497539927,2,"False",1,1,2,2,2.
"",14412,22848576,"safecomp",12.74,2,"Y",257.96,229,1021,868,385,356,1,"N",227,2,228,18,30,7.317073170731707,3497245631,3497245631,1,"False",1,1,11,11,11.
"",14412,22850389,"sajadjalali",23.81,2,"Y",491.48,213,922,868,385,308,1,"N",213,2,212,64,0,23.18840579710145,3497350097,3497530239,1,"False",2,2,10,33,21.5
"",14412,22851310,"JaySlupesky",63.85,1,"Y",1274.68,114,1275,1308,385,303,1,"N",120,2,113,163,0,59.05797101449275,3497642030,3497642030,2,"False",1,1,107,107,107.
"",14412,22854282,"komiya",69.46,10,"Y",1415.73,1,1922,2042,381,360,1,"N",1,3,0,260,16,100.,3497246821,3498346871,3,"False",10,10,65,116,119.9
"",14412,22855694,"pareshverma91",12.74,5,"Y",257.96,229,745,683,385,311,1,"N",227,2,228,18,30,7.317073170731707,3497196808,3497197693,1,"False",5,5,5,5,5.4
"",14412,22856251,"nel215",68.46,6,"Y",1377.09,65,1335,1414,305,287,1,"N",67,4,64,212,0,76.81159420289855,3497667264,3498039583,4,"False",6,6,10,41,33.
"",14412,22856285,"slalex",2.24,3,"Y",40.71,272,1171,935,285,445,1,"N",272,4,271,5,0,1.8115942028985508,3497462017,3498393362,4,"False",3,3,65,83,71.
"",14412,22857596,"Foxzilla",69.46,4,"Y",1415.73,1,1375,1689,385,494,1,"N",1,2,0,260,16,100.,3497634164,3498400314,2,"False",4,4,40,39,40.25
"",14412,22859620,"yuyan",1.34,3,"Y",27.73,274,1186,926,288,479,1,"N",274,4,273,3,0,1.0869565217391304,3498354335,3498386781,4,"False",3,3,95,95,95.
"",14412,22860886,"Zhiheng",66.33,8,"Y",1322.78,93,1680,1631,385,307,1,"N",96,2,92,184,0,66.66666666666666,3497409531,3498396993,2,"False",8,8,4,48,32.
"",14412,22866618,"ipi31415",6.11,2,"Y",114.41,268,978,739,385,424,1,"N",268,2,267,9,0,3.260869565217391,3497575298,3497609559,2,"False",2,2,57,57,57.
"",14412,22866621,"esanya",63.13,2,"Y",1253.97,123,745,937,385,384,1,"N",127,2,122,154,0,55.79710144927537,3498042686,3498050088,1,"False",2,2,64,64,64.
"",14412,22866982,"gstefanich",69.46,2,"Y",1413.47,28,1575,1683,328,313,1,"N",1,3,27,249,0,90.21739130434783,3497220538,3497355949,3,"False",2,2,30,39,34.5
"",14412,22868771,"Masa-Y",55.4,42,"Y",1067.97,154,1320,1276,335,284,1,"N",154,3,153,123,0,44.565217391304344,3497189560,3498400077,3,"False",39,39,3,21,25.794871794871796
"",14412,22868772,"GengenGen",69.46,7,"Y",1415.73,1,1512,1675,314,399,1,"N",1,7,0,260,16,100.,3497338628,3498370565,7,"False",7,7,29,119,93.28571428571429
"",14412,22871851,"wangzhuang",64.29,2,"Y",1255.07,122,859,1016,385,359,1,"N",114,2,121,155,0,56.15942028985508,3497492667,3497493109,2,"False",2,2,90,81,85.5
"",14412,22874376,"takataka",29.62,4,"Y",590.71,201,887,872,364,301,1,"N",201,3,200,76,0,27.536231884057973,3497402976,3498080480,3,"False",4,4,12,45,32.
"",14412,22874858,"csegura",69.46,5,"Y",1415.73,1,1893,2001,408,394,1,"N",1,5,0,260,16,100.,3497968238,3498133237,5,"False",5,5,83,83,82.2
"",14412,22875471,"daira",66.78,6,"Y",1330.26,91,1138,1261,385,338,1,"N",91,2,90,186,0,67.3913043478261,3497237331,3497674878,2,"False",6,6,27,33,30.833333333333332
"",14412,22876341,"kasarino",22.38,2,"Y",429.32,216,1156,1057,279,283,1,"N",216,4,215,61,0,22.10144927536232,3498128678,3498152978,4,"False",2,2,5,27,16.
"",14412,22878869,"mrdooz",9.65,2,"Y",183.94,263,1226,993,375,459,1,"N",262,3,262,14,0,5.072463768115942,3497235228,3497807307,2,"False",2,2,33,70,51.5
"",14412,22880748,"vboldovskyy",12.74,2,"Y",257.96,229,1405,1130,385,457,1,"N",227,2,228,18,30,7.317073170731707,3497819845,3497827577,2,"False",2,0,"","",""
"",14412,22880808,"evgeny.baskakov",67.52,4,"Y",1345.56,76,1792,1741,385,307,1,"N",80,2,75,201,0,72.82608695652173,3497278770,3497857251,2,"False",4,4,34,112,59.25
"",14412,22882153,"microsky2813",28.27,7,"Y",568.07,204,1326,1156,385,368,1,"N",205,2,203,73,0,26.44927536231884,3497225888,3497483211,2,"False",7,7,5,76,30.571428571428573
"",14412,22885008,"jacobly",25.08,3,"Y",508.41,211,894,856,385,304,1,"N",212,2,210,66,0,23.91304347826087,3497198272,3497543832,2,"False",3,3,6,43,30.666666666666668
"",14412,22887412,"logicmachine",61.57,5,"Y",1217.27,132,1617,1514,385,327,1,"N",136,2,131,145,0,52.53623188405797,3497221143,3497670123,2,"False",5,5,21,46,46.2
"",14412,22888123,"djk13",68.8,10,"Y",1402.02,52,1377,1468,302,293,1,"N",61,4,51,225,0,81.52173913043478,3497223863,3498356920,4,"False",10,10,31,133,78.3
"",14412,22890124,"bowmessage",12.74,1,"Y",257.96,229,1233,1012,385,408,1,"N",227,2,228,18,30,7.317073170731707,3497388361,3497388361,2,"False",1,1,15,15,15.
"",14412,22891176,"ergomes",12.74,2,"Y",257.96,229,1218,1002,385,404,1,"N",227,2,228,18,30,7.317073170731707,3497558133,3497558133,2,"False",1,1,14,14,14.
"",14412,22891354,"SmallX",62.93,2,"Y",1205.11,141,1042,1093,355,302,1,"N",128,3,140,135,1,49.09090909090909,3497536554,3497582384,2,"False",2,2,22,29,25.5
"",14412,22893148,"lukezli",1.88,4,"Y",39.31,273,1007,722,385,466,1,"N",273,2,272,4,0,1.4492753623188406,3497213703,3497459049,2,"False",4,4,7,9,8.5
"",14412,22899108,"ycyang",67.77,14,"Y",1370.54,68,940,1174,385,420,1,"N",74,2,67,209,0,75.72463768115942,3497441268,3498150249,2,"False",14,14,12,59,51.285714285714285
"",14455,7213681,"wleite",96.23,19,"Y",954.94,1,2445,2474,228,217,1,"N",1,53,0,45,0,100.,3501588952,3502375198,58,"False",19,19,65,304,197.52631578947367
"",14455,15833069,"Oinusama",8.23,1,"Y",79.33,37,1010,1000,602,522,1,"N",37,6,36,9,0,20.,3501493396,3501493396,7,"False",1,1,21,21,21.
"",14455,15869955,"tomazos",0.02,1,"Y",0.37,46,663,662,301,248,1,"N",46,3,45,0,0,0.,3501861047,3501861047,3,"False",1,1,97,97,97.
"",14455,20549004,"edemairy",1.51,1,"Y",14.18,44,623,663,200,195,1,"N",44,15,43,2,0,4.444444444444445,3501589957,3501589957,14,"False",1,1,50,50,50.
"",14455,20994662,"baseballnut",24.01,12,"Y",226.38,31,1264,1253,280,253,1,"N",31,50,30,15,0,33.33333333333333,3501521866,3502151699,53,"False",12,12,15,329,169.08333333333334
"",14455,22682494,"angwin",13.28,1,"Y",140.61,35,1321,1252,385,313,1,"N",35,2,34,11,0,24.444444444444443,3502369849,3502369849,2,"False",1,1,118,118,118.
"",14455,22692080,"elffikk",0.25,1,"Y",3.19,45,1006,902,385,328,1,"N",45,2,44,1,0,2.2222222222222223,3502342013,3502342013,2,"False",1,0,"","",""
"",14455,22696357,"nodchip",49.92,12,"Y",440.18,25,1577,1540,314,290,1,"N",21,18,24,21,0,46.666666666666664,3501579312,3502344109,23,"False",12,12,111,128,115.
"",14455,22716309,"AlexFetisov",31.06,3,"Y",314.2,27,1452,1416,301,254,1,"N",27,3,26,19,0,42.22222222222222,3501858599,3501898807,3,"False",3,3,122,122,122.
"",14455,22716606,"thinfaifai",75.42,4,"Y",765.72,5,1534,1628,406,405,1,"N",7,14,4,41,0,91.11111111111111,3502029551,3502363461,15,"False",4,4,147,312,236.5
"",14455,22729239,"yowa",69.81,8,"Y",708.27,10,1917,1878,264,232,1,"N",10,4,9,36,0,80.,3501569619,3502355781,4,"False",8,8,87,177,136.25
"",14455,22751549,"jlahd",75.57,2,"Y",744.67,6,2076,2053,237,220,1,"N",6,21,5,40,0,88.88888888888889,3501529417,3501867949,25,"False",2,2,78,182,130.
"",14455,22752635,"dolphinigle",56.98,1,"Y",553.17,18,1269,1318,423,372,1,"N",17,5,17,28,0,62.22222222222222,3501892678,3501892678,4,"False",1,1,124,124,124.
"",14455,22758049,"fsouza",94.97,3,"Y",935.7,2,1864,2025,421,419,1,"N",2,3,1,44,0,97.77777777777777,3501889472,3502364962,3,"False",3,3,165,172,169.66666666666666
"",14455,22828541,"andresduque",76.57,6,"Y",740.28,7,1323,1441,425,426,1,"N",5,7,6,39,0,86.66666666666667,3502099377,3502375048,8,"False",6,6,80,89,93.33333333333333
"",14455,22831044,"big_head_17",7.33,2,"Y",68.46,38,1185,1114,385,313,1,"N",39,2,37,8,0,17.77777777777778,3502255557,3502369392,2,"False",2,2,26,46,36.
"",14455,22833185,"canard",5.14,1,"Y",49.87,42,1187,1100,291,282,1,"N",41,4,41,4,0,8.88888888888889,3501521071,3501521071,4,"False",1,1,16,16,16.
"",14455,22840740,"qiriskiz",9.35,3,"Y",94.88,36,738,809,306,295,1,"N",36,7,35,10,0,22.22222222222222,3501969902,3502152923,7,"False",3,3,103,173,149.
"",14455,22843017,"daviduarte",30.04,4,"Y",291.37,28,883,989,361,335,1,"N",28,3,27,18,0,40.,3502065322,3502365589,3,"False",4,4,70,84,80.
"",14455,22846688,"Pag2",54.85,11,"Y",562.47,17,1322,1363,428,385,1,"N",18,10,16,29,0,64.44444444444444,3502101898,3502336958,11,"False",11,11,116,161,154.8181818181818
"",14455,22868771,"Masa-Y",5.82,2,"Y",58.8,40,1276,1192,284,275,1,"N",40,4,39,6,0,13.333333333333334,3501430358,3501513690,4,"False",2,2,19,40,29.5
"",14455,22868772,"GengenGen",53.05,1,"Y",530.26,19,1675,1635,399,357,1,"N",19,8,18,27,0,60.,3501918085,3501918085,8,"False",1,1,129,129,129.
"",14455,22871554,"marve",66.4,2,"Y",643.3,13,1547,1578,385,303,1,"N",13,2,12,33,0,73.33333333333333,3502048218,3502257560,2,"False",2,2,145,181,163.
"",14455,22875240,"genycopedison",4.99,2,"Y",56.48,41,1387,1219,385,366,1,"N",42,2,40,5,0,11.11111111111111,3502320566,3502372797,2,"False",2,2,69,81,75.
"",14455,22880808,"evgeny.baskakov",67.58,3,"Y",671.69,11,1741,1736,307,253,1,"N",11,3,10,35,0,77.77777777777779,3502113786,3502327403,3,"False",3,3,107,109,107.66666666666667
"",14455,22888417,"ikk",28.57,2,"Y",282.01,29,891,1001,385,331,1,"N",29,2,28,17,0,37.77777777777778,3501670046,3501926945,1,"False",2,2,41,44,42.5
"",14455,22900867,"crussell",89.37,11,"Y",900.21,3,1569,1800,385,417,1,"N",3,2,2,43,0,95.55555555555556,3501723341,3502332446,2,"False",11,11,86,306,169.
"",14455,22901418,"czras",75.22,26,"Y",736.52,8,1615,1694,385,317,1,"N",8,2,7,38,0,84.44444444444444,3501490830,3502374997,2,"False",26,26,71,280,225.76923076923077
"",14556,150796,"paisa",16.72,3,"Y",182.06,192,1395,1316,375,367,1,"N",193,14,191,30,0,13.574660633484163,3517014054,3517118624,14,"False",3,3,20,91,60.
"",14556,260558,"axl",65.28,8,"Y",628.38,71,1704,1736,426,383,1,"Y",65,13,70,151,0,68.32579185520362,3516230664,3517128139,14,"False",8,8,42,236,160.75
"",14556,270505,"John Dethridge",29.55,3,"Y",290.3,164,1567,1501,272,269,1,"N",163,9,163,58,0,26.244343891402718,3516898524,3517143533,10,"False",3,3,59,130,91.33333333333333
"",14556,276230,"dimkadimon",46.37,24,"Y",477.9,132,1625,1585,364,314,1,"N",133,4,131,90,0,40.723981900452486,3515990915,3517132170,4,"False",24,24,74,670,429.875
"",14556,278460,"TAG",21.06,2,"Y",223.13,179,1130,1114,385,301,1,"N",184,2,178,43,0,19.457013574660635,3516211367,3516335497,4,"False",2,2,27,53,40.
"",14556,293390,"Jumping John",52.07,3,"Y",530.95,120,1913,1841,299,296,1,"N",120,10,119,102,0,46.15384615384615,3516832826,3517132223,14,"False",3,3,123,199,157.
"",14556,310292,"billy168c",49.59,20,"Y",484.77,131,1320,1365,385,306,1,"N",125,2,130,91,0,41.17647058823529,3516572181,3517145263,2,"False",20,20,43,283,225.05
"",14556,7348476,"zsacul",27.77,4,"Y",270.24,170,1359,1296,385,311,1,"N",168,2,169,52,0,23.52941176470588,3516255925,3517081138,3,"False",4,4,42,137,91.25
"",14556,7433858,"liympanda",39.71,3,"Y",415.11,140,1486,1468,268,232,1,"N",141,5,139,82,0,37.10407239819005,3517089992,3517137913,7,"False",3,3,16,53,35.666666666666664
"",14556,7488783,"lyc1977",13.26,1,"Y",152.92,202,1225,1152,352,342,1,"N",205,13,201,20,0,9.049773755656108,3516968608,3516968608,19,"False",1,1,24,24,24.
"",14556,8400878,"shinh",61.44,16,"Y",634.32,68,1745,1776,434,387,1,"Y",76,10,67,154,0,69.68325791855203,3516213583,3517135038,14,"False",16,16,63,203,148.
"",14556,8497166,"SuperRaskao",26.7,6,"Y",272.69,169,1503,1433,217,220,1,"N",170,5,168,53,0,23.981900452488688,3516392828,3517132230,5,"False",6,6,27,192,123.83333333333333
"",14556,8515457,"Gawi",3.15,1,"Y",34.04,219,1332,1113,307,451,1,"N",219,5,218,3,0,1.3574660633484164,3516101550,3516101550,7,"False",1,1,39,39,39.
"",14556,9923663,"Mozg",37.58,4,"Y",381.22,146,1119,1165,330,306,1,"N",147,13,145,76,0,34.38914027149321,3516409994,3517037478,13,"False",4,4,58,73,74.
"",14556,10046653,"Ragno",71.96,8,"Y",727.13,41,1491,1698,385,397,1,"Y",47,2,40,181,0,81.90045248868778,3515990031,3517078943,2,"False",8,8,69,282,202.25
"",14556,10233638,"goldendf",54.08,10,"Y",557.22,109,1745,1729,578,517,1,"N",118,18,108,113,0,51.13122171945701,3516680474,3517104575,30,"False",10,10,41,245,134.3
"",14556,10561867,"JeHyun",69.25,13,"Y",684.77,56,1146,1300,406,460,1,"Y",55,10,55,166,0,75.1131221719457,3516930951,3517109673,10,"False",13,13,42,92,91.38461538461539
"",14556,11780323,"stubbscroll",35.85,9,"Y",336.53,158,1436,1408,293,267,1,"N",154,16,157,64,0,28.95927601809955,3516289171,3517075036,19,"False",9,9,19,333,204.22222222222223
"",14556,11785136,"Skratchie",11.25,1,"Y",118.08,209,1385,1230,351,397,1,"N",209,5,208,13,0,5.88235294117647,3517040156,3517040156,5,"False",1,1,113,113,113.
"",14556,11866817,"bvs",17.26,2,"Y",186.16,191,1514,1407,218,272,1,"N",192,8,190,31,0,14.027149321266968,3517052379,3517059791,12,"False",2,2,91,97,94.
"",14556,11909635,"Breusov",76.54,6,"Y",765.91,33,1471,1594,383,423,1,"Y",33,22,32,189,0,85.52036199095022,3516044637,3517107057,23,"False",6,6,58,226,182.83333333333334
"",14556,13298470,"vlad_D",35.09,2,"Y",358.62,155,1176,1195,370,333,1,"N",156,19,154,67,0,30.316742081447963,3516945869,3517137426,19,"False",2,2,33,91,62.
"",14556,14883513,"ZLATKO",5.44,5,"Y",59.24,215,1036,973,173,203,1,"N",215,45,214,7,0,3.167420814479638,3516467537,3517145882,56,"False",5,5,63,64,68.2
"",14556,14991227,"vdave",66.85,5,"Y",654.08,63,1506,1576,473,446,1,"Y",61,23,62,159,0,71.94570135746606,3517042679,3517127962,36,"False",5,5,89,138,107.8
"",14556,15166995,"stone",43.06,6,"Y",445.11,137,1711,1661,459,417,1,"N",137,11,136,85,0,38.46153846153847,3516447636,3517102437,14,"False",6,6,141,299,245.5
"",14556,15193859,"{dano}",21.25,1,"Y",217.7,182,1659,1542,409,416,1,"N",180,8,181,39,1,17.727272727272727,3516906059,3516906059,9,"False",1,1,78,78,78.
"",14556,15795581,"abkqz",74.84,23,"Y",703.94,48,1341,1466,472,482,1,"Y",37,12,47,174,0,78.73303167420815,3516112580,3516878976,12,"False",23,23,135,554,296.8695652173913
"",14556,16017427,"gorbunov",73.27,12,"Y",719.93,43,1777,1836,437,408,1,"Y",40,20,42,179,0,80.99547511312217,3516013362,3517105804,20,"False",12,12,49,201,159.25
"",14556,16056366,"rahulgarg123",81.71,19,"Y",793.24,27,1827,1902,281,292,1,"Y",26,21,26,195,0,88.23529411764706,3516423109,3517027845,24,"False",19,19,118,180,176.
"",14556,16116324,"paul_ik",46.57,7,"Y",467.05,134,1197,1258,260,249,1,"N",132,6,133,88,0,39.81900452488688,3515957438,3517119931,5,"False",7,7,31,93,61.57142857142857
"",14556,20036759,"khayyam",40.82,22,"Y",401.5,141,1192,1227,390,352,1,"N",138,12,140,81,0,36.65158371040724,3516066372,3516646778,13,"False",22,22,62,110,104.68181818181819
"",14556,20315020,"nika",81.21,12,"Y",786.77,28,1468,1607,353,417,1,"Y",28,16,27,194,0,87.78280542986425,3516002503,3516956520,16,"False",12,12,44,177,117.83333333333333
"",14556,20463878,"RAVEman",85.5,14,"Y",835.59,21,1675,1905,385,416,1,"Y",21,2,20,201,0,90.9502262443439,3516010796,3516633321,2,"False",14,14,54,93,71.57142857142857
"",14556,20555484,"chren",21.91,4,"Y",222.73,180,1193,1181,233,203,1,"N",179,6,179,42,0,19.004524886877828,3516702709,3517138682,11,"False",4,4,20,51,34.25
"",14556,21464956,"d000hg",70.05,13,"Y",694.57,54,1262,1394,306,376,1,"Y",53,16,53,168,0,76.01809954751131,3516269911,3517046850,23,"False",13,13,27,119,70.84615384615384
"",14556,21632994,"Wolfje",56.25,8,"Y",535.4,118,1458,1478,257,227,1,"N",106,7,117,104,0,47.05882352941176,3516963935,3517139941,10,"False",8,8,155,275,209.25
"",14556,22005405,"ashik",40.57,13,"Y",415.85,138,1318,1339,242,221,1,"N",139,29,137,84,0,38.009049773755656,3516381194,3517128870,28,"False",13,13,27,200,95.46153846153847
"",14556,22074135,"dzhulgakov",75.55,8,"Y",753.09,36,1469,1700,385,417,1,"Y",36,2,35,186,0,84.16289592760181,3516470918,3517053082,2,"False",8,8,52,103,93.
"",14556,22228040,"_pperm",24.28,10,"Y",246.5,175,1683,1589,363,374,1,"N",175,19,174,47,0,21.266968325791854,3516818877,3517137442,19,"False",10,10,74,101,89.5
"",14556,22376958,"espr1t",59.19,3,"Y",612.79,73,1408,1505,279,294,1,"Y",89,6,72,149,0,67.42081447963801,3517111563,3517143356,7,"False",3,3,64,138,95.
"",14556,22535512,"osadly",17.68,4,"Y",198.66,189,1198,1179,104,100,1,"N",191,21,188,33,0,14.93212669683258,3516478780,3516999362,24,"False",4,4,30,77,48.75
"",14556,22630033,"Jonick",65.11,6,"Y",637.19,66,1705,1746,450,404,1,"Y",66,10,65,156,0,70.58823529411765,3516984310,3517114195,11,"False",6,6,146,61,74.33333333333333
"",14556,22638533,"skrzypl1",53.18,10,"Y",544.88,115,1347,1402,254,236,1,"N",119,5,114,107,0,48.41628959276018,3516444919,3517133911,6,"False",10,10,30,95,77.8
"",14556,22652963,"walrus71",72.4,7,"Y",731.1,39,1730,1801,206,227,1,"Y",42,12,38,183,0,82.80542986425338,3516073746,3517026791,17,"False",7,7,62,199,147.28571428571428
"",14556,22656739,"tgoulart",2.46,1,"Y",30,221,1408,1070,303,553,1,"N",221,3,220,1,0,0.4524886877828055,3516924324,3516924324,3,"False",1,1,48,48,48.
"",14556,22659788,"MAD_Harry",14.1,2,"Y",153.71,201,1318,1156,385,363,1,"N",200,2,200,21,0,9.502262443438914,3516683231,3516693096,2,"False",2,2,13,19,16.
"",14556,22661745,"Borisp",72.36,14,"Y",726.55,42,1601,1696,511,487,1,"Y",43,11,41,180,0,81.44796380090497,3516295293,3517116045,11,"False",14,14,78,189,140.
"",14556,22662132,"nik239",49.51,6,"Y",488.76,129,1423,1433,341,302,1,"N",126,11,128,93,0,42.081447963800905,3516793784,3517145596,12,"False",6,6,66,82,77.16666666666667
"",14556,22662455,"F.Yang",2.94,3,"Y",33.48,220,1209,893,385,497,1,"N",220,2,219,2,0,0.904977375565611,3516716604,3517107698,2,"False",3,3,54,84,74.
"",14556,22668452,"bdfhjk",56.86,30,"Y",573.71,101,1176,1315,302,321,1,"N",96,3,100,121,0,54.75113122171946,3516101975,3517129621,3,"False",30,30,27,225,128.73333333333332
"",14556,22673092,"Nerdicus",56.79,3,"Y",563.64,104,1731,1712,255,229,1,"N",98,12,103,118,0,53.39366515837104,3517092666,3517144262,13,"False",3,3,274,290,289.3333333333333
"",14556,22673613,"przemek.nowicki",45.25,18,"Y",470.65,133,1484,1480,211,189,1,"N",135,24,132,89,0,40.27149321266968,3516609820,3517122633,25,"False",18,18,157,345,281.27777777777777
"",14556,22674313,"razoomnick",70.16,8,"Y",668,60,1449,1550,251,287,1,"Y",52,8,59,162,0,73.30316742081448,3516705045,3517061169,8,"False",8,8,226,335,280.25
"",14556,22674555,"Grifff",26.59,4,"Y",265.63,171,1637,1550,338,341,1,"N",171,11,170,51,0,23.076923076923077,3516921839,3516985871,11,"False",4,4,168,188,177.25
